job,arrival,started,finished,user,user_1_st,user_2_st,user_3_st,user_4_st,user_5_st
2012786852584,0.6475270047110225,8.238246569126519,9.975684905090208,1,1.73743833596369,4.052468658147213,1.932416760235145,3.759809366555541,1.2072793782645943
2012786853536,5.77652469682941,8.238246569126519,10.785670736934847,3,2.3231158132633674,4.573573493800223,2.5474241678083294,4.931561071069534,3.4421365802872255
2012786852808,2.1764773083269877,8.238246569126519,10.912683467689359,5,3.766598719209059,3.898567633576889,3.401861688174,4.425448290135827,2.674436898562841
2012786853872,6.800835144897773,8.238246569126519,11.186994857644782,2,2.8438330864771664,2.9487482885182636,3.578115573835062,3.330388875519817,3.8356091509791077
2012786853200,4.112278551735408,8.238246569126519,11.359656567594417,4,3.123808053655355,3.4223990216751217,4.047736081073975,3.1214099984678985,3.0127134761131673
2012786854544,8.238246569126519,9.975684905090208,11.786622630765693,1,1.810937725675485,3.2987463421606833,3.740586938355766,2.951519287610889,2.9674928725084895
2012786854208,7.8607122035498485,11.359656567594417,12.930321514702474,4,3.4993530405721502,2.1167418045898545,2.9545782757918446,1.570664947108056,4.09845552625742
2012786901904,9.45548101163748,14.541872875637711,16.834720661700114,1,2.292847786062403,1.647490248111238,3.9008206188275265,2.0231066765332812,3.5591894123064516
2012786901400,9.261323173411537,14.541872875637711,16.982886701759327,5,4.202634393749834,4.007052259371105,3.2346832667051864,4.043794630636743,2.441013826121617
2012786901568,9.365846014763678,14.541872875637711,17.127888492161357,4,3.297152319455626,2.3635084030637903,3.4227339897765403,2.586015616523647,3.407082207670096
2012786901344,9.343258004228225,14.541872875637711,17.265691052816745,2,2.975144206259886,2.723818177179033,2.884321519468088,3.0126586770276655,1.7472111621148043
2012757782936,11.574657047853872,14.541872875637711,18.39453170041582,3,2.862928017425,3.023476194847008,3.852658824778107,3.2994416021558184,3.651150537455807
2012786854544,14.541872875637711,17.265691052816745,19.228575133359005,2,2.551402749743401,1.96288408054226,2.2688954693833168,2.641720261256207,3.079788887472714
2012786852864,12.766843931999361,16.834720661700114,20.23985368432785,1,3.4051330226277368,3.480010985861127,3.850517238809605,4.161791926216723,5.278212499619841
2012786855216,21.127400807327056,25.018752547912708,25.667557271038348,4,0.7841688002843429,2.027532316158749,1.6552066705877775,0.648804723125639,1.12531809031577
2012786855608,21.705120528252547,25.018752547912708,27.091023405227716,5,2.727301623718473,3.254647463804748,2.0876284162572905,3.41619729839124,2.072270857315007
2012787114672,24.515235105486113,25.667557271038348,27.58291131030222,4,2.2708643576901535,3.106145988606737,2.372899513514881,1.915354039263872,2.9174371315319174
2012786854040,17.974278298335268,25.018752547912708,27.751599035887924,3,2.8723039620295476,4.8528678041442195,2.7328464879752166,3.254291526680275,3.4878957546693217
2012786901120,15.144658367970074,25.018752547912708,28.607458070628006,1,3.5887055227152986,7.131190511797079,4.721851434659624,6.011565771100671,4.692849110748977
2012786905040,19.00917230205696,25.018752547912708,30.10329823267612,2,5.515218075736108,5.084545684763413,4.936068236960282,4.302155231419889,5.269346756405661
