now,global,user_1,user_2,user_3,user_4,user_5
0.6475270047110225,0,0,0,0,0,0
0.6475270047110225,1,0,0,0,0,0
0.6475270047110225,1,0,0,0,0,0
2.1764773083269877,1,0,0,0,0,0
2.1764773083269877,2,0,0,0,0,0
2.1764773083269877,2,0,0,0,0,0
4.112278551735408,2,0,0,0,0,0
4.112278551735408,3,0,0,0,0,0
4.112278551735408,3,0,0,0,0,0
5.77652469682941,3,0,0,0,0,0
5.77652469682941,4,0,0,0,0,0
5.77652469682941,4,0,0,0,0,0
6.800835144897773,4,0,0,0,0,0
6.800835144897773,5,0,0,0,0,0
6.800835144897773,5,0,0,0,0,0
7.8607122035498485,5,0,0,0,0,0
7.8607122035498485,6,0,0,0,0,0
7.8607122035498485,6,0,0,0,0,0
8.238246569126519,6,0,0,0,0,0
8.238246569126519,7,0,0,0,0,0
8.238246569126519,7,0,0,0,0,0
9.261323173411537,7,0,0,0,0,0
9.261323173411537,8,0,0,0,0,0
9.261323173411537,0,2,1,1,2,2
9.343258004228225,0,2,1,1,2,2
9.343258004228225,1,2,1,1,2,2
9.343258004228225,1,2,1,1,2,2
9.365846014763678,1,2,1,1,2,2
9.365846014763678,2,2,1,1,2,2
9.365846014763678,2,2,1,1,2,2
9.45548101163748,2,2,1,1,2,2
9.45548101163748,3,2,1,1,2,2
9.45548101163748,3,2,1,1,2,2
10.998761509375226,3,2,1,1,2,2
10.998761509375226,3,1,1,1,2,2
10.998761509375226,3,1,1,1,2,2
11.574657047853872,3,1,1,1,2,2
11.574657047853872,4,1,1,1,2,2
11.574657047853872,4,1,1,1,2,2
11.808747341219867,4,1,1,1,2,2
11.808747341219867,4,1,1,0,2,2
11.808747341219867,4,1,1,0,2,2
11.935760071974379,4,1,1,0,2,2
11.935760071974379,4,1,1,0,2,1
11.935760071974379,4,1,1,0,2,1
12.2100714619298,4,1,1,0,2,1
12.2100714619298,4,1,0,0,2,1
12.2100714619298,4,1,0,0,2,1
12.382733171879435,4,1,0,0,2,1
12.382733171879435,4,1,0,0,1,1
12.382733171879435,4,1,0,0,1,1
12.766843931999361,4,1,0,0,1,1
12.766843931999361,5,1,0,0,1,1
12.766843931999361,5,1,0,0,1,1
12.809699235050712,5,1,0,0,1,1
12.809699235050712,5,0,0,0,1,1
12.809699235050712,5,0,0,0,1,1
13.953398118987492,5,0,0,0,1,1
13.953398118987492,5,0,0,0,0,1
13.953398118987492,5,0,0,0,0,1
14.376773898095996,5,0,0,0,0,1
14.376773898095996,5,0,0,0,0,0
14.376773898095996,5,0,0,0,0,0
14.541872875637711,5,0,0,0,0,0
14.541872875637711,6,0,0,0,0,0
14.541872875637711,6,0,0,0,0,0
15.144658367970074,6,0,0,0,0,0
15.144658367970074,7,0,0,0,0,0
15.144658367970074,7,0,0,0,0,0
17.974278298335268,7,0,0,0,0,0
17.974278298335268,8,0,0,0,0,0
17.974278298335268,0,2,2,1,1,2
19.00917230205696,0,2,2,1,1,2
19.00917230205696,1,2,2,1,1,2
19.00917230205696,1,2,2,1,1,2
19.721489460450073,1,2,2,1,1,2
19.721489460450073,1,2,2,1,1,1
19.721489460450073,1,2,2,1,1,1
19.99738497486855,1,2,2,1,1,1
19.99738497486855,1,2,2,1,0,1
19.99738497486855,1,2,2,1,0,1
20.337786701399057,1,2,2,1,0,1
20.337786701399057,1,2,1,1,0,1
20.337786701399057,1,2,1,1,0,1
20.837206315760266,1,2,1,1,0,1
20.837206315760266,1,1,1,1,0,1
20.837206315760266,1,1,1,1,0,1
21.127400807327056,1,1,1,1,0,1
21.127400807327056,2,1,1,1,0,1
21.127400807327056,2,1,1,1,0,1
21.705120528252547,2,1,1,1,0,1
21.705120528252547,3,1,1,1,0,1
21.705120528252547,3,1,1,1,0,1
21.824795537144873,3,1,1,1,0,1
21.824795537144873,3,1,1,0,0,1
21.824795537144873,3,1,1,0,0,1
22.300670781941317,3,1,1,0,0,1
22.300670781941317,3,1,0,0,0,1
22.300670781941317,3,1,0,0,0,1
23.209385215119394,3,1,0,0,0,1
23.209385215119394,3,1,0,0,0,0
23.209385215119394,3,1,0,0,0,0
24.425911838475564,3,1,0,0,0,0
24.425911838475564,3,0,0,0,0,0
24.425911838475564,3,0,0,0,0,0
24.515235105486113,3,0,0,0,0,0
24.515235105486113,4,0,0,0,0,0
24.515235105486113,4,0,0,0,0,0
25.018752547912708,4,0,0,0,0,0
25.018752547912708,5,0,0,0,0,0
25.018752547912708,5,0,0,0,0,0
25.32468511922602,5,0,0,0,0,0
25.32468511922602,6,0,0,0,0,0
25.32468511922602,6,0,0,0,0,0
25.969799461991112,6,0,0,0,0,0
25.969799461991112,7,0,0,0,0,0
25.969799461991112,7,0,0,0,0,0
26.848943126111326,7,0,0,0,0,0
26.848943126111326,8,0,0,0,0,0
26.848943126111326,0,2,2,2,1,1
27.633111926395667,0,2,2,2,1,1
27.633111926395667,0,1,2,2,1,1
27.633111926395667,0,1,2,2,1,1
28.22065474973319,0,1,2,2,1,1
28.22065474973319,0,1,1,2,1,1
28.22065474973319,0,1,1,2,1,1
28.61380050865784,0,1,1,2,1,1
28.61380050865784,1,1,1,2,1,1
28.61380050865784,1,1,1,2,1,1
28.921213983426334,1,1,1,2,1,1
28.921213983426334,1,1,1,2,1,0
28.921213983426334,1,1,1,2,1,0
29.221842639626207,1,1,1,2,1,0
29.221842639626207,1,1,1,1,1,0
