job,arrival,started,finished,user,user_1_st,user_2_st,user_3_st,user_4_st,user_5_st
2415762469720,3.2376350235551126,46.30661586705769,47.51389524532228,5,1.73743833596369,4.052468658147213,1.932416760235145,3.759809366555541,1.2072793782645943
2415762470672,28.88262348414705,46.30661586705769,48.62973168032106,1,2.3231158132633674,4.573573493800223,2.5474241678083294,4.931561071069534,3.4421365802872255
2415762471008,34.00417572448887,46.30661586705769,49.25536415557595,2,2.8438330864771664,2.9487482885182636,3.578115573835062,3.330388875519817,3.8356091509791077
2415762470336,20.56139275867704,46.30661586705769,49.42802586552558,4,3.123808053655355,3.4223990216751217,4.047736081073975,3.1214099984678985,3.0127134761131673
2415762469944,10.882386541634938,46.30661586705769,49.70847755523169,3,3.766598719209059,3.898567633576889,3.401861688174,4.425448290135827,2.674436898562841
2415762471344,39.303561017749246,63.834219659996805,65.40488460710486,4,3.4993530405721502,2.1167418045898545,2.9545782757918446,1.570664947108056,4.09845552625742
2415762471680,41.1912328456326,63.834219659996805,65.64515738567229,1,1.810937725675485,3.2987463421606833,3.740586938355766,2.951519287610889,2.9674928725084895
2415762518424,46.829230073818394,63.834219659996805,66.1977280630606,2,3.297152319455626,2.3635084030637903,3.4227339897765403,2.586015616523647,3.407082207670096
2415762472016,46.30661586705769,63.834219659996805,66.27523348611842,5,4.202634393749834,4.007052259371105,3.2346832667051864,4.043794630636743,2.441013826121617
2415762521952,63.834219659996805,63.834219659996805,67.6847368988064,3,3.4051330226277368,3.480010985861127,3.850517238809605,4.161791926216723,5.278212499619841
2415762518648,47.2774050581874,105.63700403663528,107.28449428474651,2,2.292847786062403,1.647490248111238,3.9008206188275265,2.0231066765332812,3.5591894123064516
2415762518480,46.71629002114113,105.63700403663528,107.38421519875008,5,2.975144206259886,2.723818177179033,2.884321519468088,3.0126586770276655,1.7472111621148043
2415762694720,89.87139149167632,105.63700403663528,108.3698505246105,3,2.8723039620295476,4.8528678041442195,2.7328464879752166,3.254291526680275,3.4878957546693217
2415762472688,75.72329183985036,105.63700403663528,109.22570955935058,1,3.5887055227152986,7.131190511797079,4.721851434659624,6.011565771100671,4.692849110748977
2415762695224,95.0458615102848,105.63700403663528,109.93915926805516,4,5.515218075736108,5.084545684763413,4.936068236960282,4.302155231419889,5.269346756405661
2415762695560,105.63700403663528,129.84899730995556,130.4978020330812,4,0.7841688002843429,2.027532316158749,1.6552066705877775,0.648804723125639,1.12531809031577
2415762469888,72.70936437818855,129.84899730995556,131.81188139049783,2,2.551402749743401,1.96288408054226,2.2688954693833168,2.641720261256207,3.079788887472714
2415762695896,108.52560264126272,129.84899730995556,131.92126816727057,5,2.727301623718473,3.254647463804748,2.0876284162572905,3.41619729839124,2.072270857315007
2415762518984,57.873285239269364,129.84899730995556,132.71192532738056,1,2.862928017425,3.023476194847008,3.852658824778107,3.2994416021558184,3.651150537455807
2415762710992,129.84899730995556,129.84899730995556,133.58418784893576,3,3.2495811038097884,3.753001155529829,3.735190538980183,4.211888731104867,4.853580960486415
2415762696960,125.09376273956353,151.4752009030093,152.84691252663114,2,2.4165037195017116,1.3717116236218623,1.4962628876846753,1.1502441021151597,2.2775978347749053
2415762711328,134.24471563055664,151.4752009030093,153.25849312609847,3,2.940049723003532,3.168662966338314,1.7832922230891861,2.5479704629965765,2.228512937291497
2415762694720,122.57617552743056,151.4752009030093,153.39055494227316,4,2.2708643576901535,3.106145988606737,2.372899513514881,1.915354039263872,2.9174371315319174
2415762714296,151.4752009030093,151.4752009030093,153.52788817838123,1,2.0526872753719383,3.0627708532307136,2.8134271678992055,3.275538942688625,1.9785122421923946
2415762714128,151.30723558808901,151.4752009030093,155.2650930588618,5,4.068862335555541,6.666657565438307,4.499296006470665,4.355206217497984,3.789892155852502
2415762712000,151.98511107981201,171.13184367435147,171.881149270054,4,2.0644717143912947,3.445378119439723,1.708828289642001,0.7493055957025515,0.9069080054379589
2415762710656,126.62342559613009,171.13184367435147,172.27786017906118,2,2.39947800339619,1.1460165047097188,1.8585548275665456,1.2994047139443963,2.2374543530582782
2415762686304,171.13184367435147,171.13184367435147,172.67503416884293,5,2.266657214606301,0.7626402863385847,1.3574765538038756,1.5858645610594992,1.5431904944914574
2415762710992,143.0690025432892,171.13184367435147,172.72370762451575,3,2.127872514353953,2.4619351375873446,1.5918639501642728,2.398574472127822,2.7195163931283317
2415762686976,152.47488972725856,171.13184367435147,173.5705268147677,1,2.4386831404162264,2.826888953411676,2.8013193002777435,3.4449989500451057,3.2939250672456333
2415762713624,147.80788683948063,199.63569125104604,201.632786032576,4,3.0176596123075354,3.724781832828691,2.3985879054245776,1.9970947815299753,3.030251695267044
2415762714128,167.72119653307115,199.63569125104604,201.76191271788161,2,3.479477367866787,2.126221466835576,3.6654516710334573,3.1183709076998616,5.11717152520649
2415762686920,176.79331073777098,199.63569125104604,202.20232058743537,5,4.204861313017412,2.8482477574902645,3.228449679109692,1.7864846150058513,2.5666293363893202
2415762689104,171.18819897547894,199.63569125104604,202.53558606421674,3,3.693887066284941,4.293007860348322,2.899894813170695,4.514409348275862,3.127346670923916
2415762799304,199.63569125104604,199.63569125104604,203.77277604525946,1,4.1370847942134175,3.690646436294975,5.69752020237989,4.066587509135924,3.9191443149384297
2415762797288,214.74211101131561,226.14915592839006,227.74769996629004,1,1.5985440378999973,2.789245580122112,2.7504058414760437,1.7367047032299845,1.7799686249023754
2415762687144,166.57837126846664,226.14915592839006,227.8828436526006,4,2.845783166161146,2.5820294646280373,3.768117334638158,1.733687724210535,3.267499679582978
2415762799640,208.45766025099724,226.14915592839006,228.87210468250004,2,5.103255056091435,2.722948754109972,4.6842169279742425,2.9269638330724925,4.368207447965411
2415762688600,177.94550716683688,226.14915592839006,229.5333453312249,3,3.8195783931004637,3.1566381650027338,3.384189402834839,3.217294410633446,4.910758301013421
2415762755656,224.63425313216078,226.14915592839006,229.81476680166722,5,4.244041855088186,4.113262203847743,5.284417516048842,4.386554141309443,3.6656108732771466
