job,arrival,started,finished,user,user_1_st,user_2_st,user_3_st,user_4_st,user_5_st
2473678099848,3.2376350235551126,46.71629002114113,47.92356939940572,5,1.73743833596369,4.052468658147213,1.932416760235145,3.759809366555541,1.2072793782645943
2473678101024,28.88262348414705,46.71629002114113,49.03940583440449,1,2.3231158132633674,4.573573493800223,2.5474241678083294,4.931561071069534,3.4421365802872255
2473678101416,34.00417572448887,46.71629002114113,49.665038309659394,2,2.8438330864771664,2.9487482885182636,3.578115573835062,3.330388875519817,3.8356091509791077
2473678100800,20.56139275867704,46.71629002114113,49.837700019609024,4,3.123808053655355,3.4223990216751217,4.047736081073975,3.1214099984678985,3.0127134761131673
2473678099568,10.882386541634938,46.71629002114113,50.11815170931513,3,3.766598719209059,3.898567633576889,3.401861688174,4.425448290135827,2.674436898562841
2473678101808,39.303561017749246,72.70936437818855,74.28002932529661,4,3.4993530405721502,2.1167418045898545,2.9545782757918446,1.570664947108056,4.09845552625742
2473678257064,47.2774050581874,72.70936437818855,74.35685462629979,2,2.292847786062403,1.647490248111238,3.9008206188275265,2.0231066765332812,3.5591894123064516
2473678102200,41.1912328456326,72.70936437818855,74.52030210386404,1,1.810937725675485,3.2987463421606833,3.740586938355766,2.951519287610889,2.9674928725084895
2473678179688,72.70936437818855,72.70936437818855,74.97825984757188,3,2.551402749743401,1.96288408054226,2.2688954693833168,2.641720261256207,3.079788887472714
2473678160112,46.30661586705769,72.70936437818855,75.15037820431017,5,4.202634393749834,4.007052259371105,3.2346832667051864,4.043794630636743,2.441013826121617
2473678160504,46.71629002114113,108.52560264126272,110.27281380337753,5,2.975144206259886,2.723818177179033,2.884321519468088,3.0126586770276655,1.7472111621148043
2473678257176,46.829230073818394,108.52560264126272,110.88911104432651,2,3.297152319455626,2.3635084030637903,3.4227339897765403,2.586015616523647,3.407082207670096
2473678207408,89.87139149167632,108.52560264126272,111.25844912923795,3,2.8723039620295476,4.8528678041442195,2.7328464879752166,3.254291526680275,3.4878957546693217
2473678256672,57.873285239269364,108.52560264126272,111.38853065868773,1,2.862928017425,3.023476194847008,3.852658824778107,3.2994416021558184,3.651150537455807
2473678207800,95.0458615102848,108.52560264126272,112.82775787268261,4,5.515218075736108,5.084545684763413,4.936068236960282,4.302155231419889,5.269346756405661
2473678208192,105.63700403663528,134.24471563055664,134.89352035368228,4,0.7841688002843429,2.027532316158749,1.6552066705877775,0.648804723125639,1.12531809031577
2473678244048,126.62342559613009,134.24471563055664,135.39073213526635,2,2.39947800339619,1.1460165047097188,1.8585548275665456,1.2994047139443963,2.2374543530582782
2473678208528,108.52560264126272,134.24471563055664,136.33234404681394,3,2.727301623718473,3.254647463804748,2.0876284162572905,3.41619729839124,2.072270857315007
2473678179296,63.834219659996805,134.24471563055664,137.64984865318436,1,3.4051330226277368,3.480010985861127,3.850517238809605,4.161791926216723,5.278212499619841
2473678207464,75.72329183985036,134.24471563055664,138.9375647413056,5,3.5887055227152986,7.131190511797079,4.721851434659624,6.011565771100671,4.692849110748977
2473678208472,125.09376273956353,151.98511107981201,153.35682270343386,2,2.4165037195017116,1.3717116236218623,1.4962628876846753,1.1502441021151597,2.2775978347749053
2473678244720,134.24471563055664,151.98511107981201,153.7684033029012,3,2.940049723003532,3.168662966338314,1.7832922230891861,2.5479704629965765,2.228512937291497
2473678256840,122.57617552743056,151.98511107981201,153.90046511907588,4,2.2708643576901535,3.106145988606737,2.372899513514881,1.915354039263872,2.9174371315319174
2473678245168,151.4752009030093,151.98511107981201,154.03779835518395,1,2.0526872753719383,3.0627708532307136,2.8134271678992055,3.275538942688625,1.9785122421923946
2473678160280,151.30723558808901,151.98511107981201,155.7750032356645,5,4.068862335555541,6.666657565438307,4.499296006470665,4.355206217497984,3.789892155852502
2473678099456,151.98511107981201,171.18819897547894,172.0951069809169,5,2.0644717143912947,3.445378119439723,1.708828289642001,0.7493055957025515,0.9069080054379589
2473678163864,143.0690025432892,171.18819897547894,172.78006292564322,3,2.127872514353953,2.4619351375873446,1.5918639501642728,2.398574472127822,2.7195163931283317
2473678207576,147.80788683948063,171.18819897547894,173.1852937570089,4,3.0176596123075354,3.724781832828691,2.3985879054245776,1.9970947815299753,3.030251695267044
2473678160280,167.72119653307115,171.18819897547894,173.3144204423145,2,3.479477367866787,2.126221466835576,3.6654516710334573,3.1183709076998616,5.11717152520649
2473678244384,129.84899730995556,171.18819897547894,174.43778007928873,1,3.2495811038097884,3.753001155529829,3.735190538980183,4.211888731104867,4.853580960486415
2473678176608,171.13184367435147,208.45766025099724,209.22030053733582,2,2.266657214606301,0.7626402863385847,1.3574765538038756,1.5858645610594992,1.5431904944914574
2473678207464,166.57837126846664,208.45766025099724,210.19134797520778,4,2.845783166161146,2.5820294646280373,3.768117334638158,1.733687724210535,3.267499679582978
2473678101808,152.47488972725856,208.45766025099724,210.89634339141347,1,2.4386831404162264,2.826888953411676,2.8013193002777435,3.4449989500451057,3.2939250672456333
2473678291128,171.18819897547894,208.45766025099724,211.35755506416794,3,3.693887066284941,4.293007860348322,2.899894813170695,4.514409348275862,3.127346670923916
2473678294656,199.63569125104604,208.45766025099724,212.37680456593566,5,4.1370847942134175,3.690646436294975,5.69752020237989,4.066587509135924,3.9191443149384297
2473678294432,199.57000055134688,231.60396385925242,232.64410099116026,3,3.2507899604804225,2.5370618488372676,1.0401371319078438,2.0193442208770653,1.7682927189072206
2473678381128,214.74211101131561,231.60396385925242,233.2025078971524,1,1.5985440378999973,2.789245580122112,2.7504058414760437,1.7367047032299845,1.7799686249023754
2473678291520,176.79331073777098,231.60396385925242,233.39044847425828,4,4.204861313017412,2.8482477574902645,3.228449679109692,1.7864846150058513,2.5666293363893202
2473678244832,177.94550716683688,231.60396385925242,234.76060202425515,2,3.8195783931004637,3.1566381650027338,3.384189402834839,3.217294410633446,4.910758301013421
2473678292192,224.63425313216078,231.60396385925242,235.26957473252958,5,4.244041855088186,4.113262203847743,5.284417516048842,4.386554141309443,3.6656108732771466
