job,arrival,started,finished,user,user_1_st,user_2_st,user_3_st,user_4_st,user_5_st
1422357955304,0.6475270047110225,9.365846014763678,11.103284350727368,1,1.73743833596369,4.052468658147213,1.932416760235145,3.759809366555541,1.2072793782645943
1422357956256,5.77652469682941,9.365846014763678,11.913270182572006,3,2.3231158132633674,4.573573493800223,2.5474241678083294,4.931561071069534,3.4421365802872255
1422357955528,2.1764773083269877,9.365846014763678,12.040282913326518,5,3.766598719209059,3.898567633576889,3.401861688174,4.425448290135827,2.674436898562841
1422357956592,6.800835144897773,9.365846014763678,12.314594303281941,2,2.8438330864771664,2.9487482885182636,3.578115573835062,3.330388875519817,3.8356091509791077
1422357955920,4.112278551735408,9.365846014763678,12.487256013231576,4,3.123808053655355,3.4223990216751217,4.047736081073975,3.1214099984678985,3.0127134761131673
1422357957264,8.238246569126519,11.103284350727368,12.914222076402853,1,1.810937725675485,3.2987463421606833,3.740586938355766,2.951519287610889,2.9674928725084895
1422357957936,9.343258004228225,12.040282913326518,13.787494075441323,5,2.975144206259886,2.723818177179033,2.884321519468088,3.0126586770276655,1.7472111621148043
1422357956928,7.8607122035498485,12.487256013231576,14.057920960339633,4,3.4993530405721502,2.1167418045898545,2.9545782757918446,1.570664947108056,4.09845552625742
1422357958272,9.365846014763678,12.314594303281941,14.678102706345731,2,3.297152319455626,2.3635084030637903,3.4227339897765403,2.586015616523647,3.407082207670096
1422357957600,9.261323173411537,11.913270182572006,15.147953449277193,3,4.202634393749834,4.007052259371105,3.2346832667051864,4.043794630636743,2.441013826121617
1422357958608,9.45548101163748,24.515235105486113,26.162725353597352,2,2.292847786062403,1.647490248111238,3.9008206188275265,2.0231066765332812,3.5591894123064516
1422358012536,11.574657047853872,24.515235105486113,27.37816312291111,1,2.862928017425,3.023476194847008,3.852658824778107,3.2994416021558184,3.651150537455807
1422357957096,17.974278298335268,24.515235105486113,28.003130860155434,5,2.8723039620295476,4.8528678041442195,2.7328464879752166,3.254291526680275,3.4878957546693217
1422357956312,14.541872875637711,26.162725353597352,28.125609434139612,2,2.551402749743401,1.96288408054226,2.2688954693833168,2.641720261256207,3.079788887472714
1422300628472,12.766843931999361,24.515235105486113,28.365752344295718,3,3.4051330226277368,3.480010985861127,3.850517238809605,4.161791926216723,5.278212499619841
1422357957432,19.00917230205696,24.515235105486113,28.817390336906,4,5.515218075736108,5.084545684763413,4.936068236960282,4.302155231419889,5.269346756405661
1422358561624,21.127400807327056,28.817390336906,29.46619506003164,4,0.7841688002843429,2.027532316158749,1.6552066705877775,0.648804723125639,1.12531809031577
1422358562128,21.705120528252547,28.003130860155434,30.07540171747044,5,2.727301623718473,3.254647463804748,2.0876284162572905,3.41619729839124,2.072270857315007
1422263372936,15.144658367970074,27.37816312291111,30.96686864562641,1,3.5887055227152986,7.131190511797079,4.721851434659624,6.011565771100671,4.692849110748977
1422358562464,24.515235105486113,29.46619506003164,31.381549099295512,4,2.2708643576901535,3.106145988606737,2.372899513514881,1.915354039263872,2.9174371315319174
1422358564088,25.32468511922602,30.494977945451716,31.640994450161436,2,2.39947800339619,1.1460165047097188,1.8585548275665456,1.2994047139443963,2.2374543530582782
1422358563808,26.848943126111326,30.494977945451716,32.2782701685409,3,2.940049723003532,3.168662966338314,1.7832922230891861,2.5479704629965765,2.228512937291497
1422358562800,25.018752547912708,31.381549099295512,32.53179320141067,4,2.4165037195017116,1.3717116236218623,1.4962628876846753,1.1502441021151597,2.2775978347749053
1422358012704,28.61380050865784,32.2782701685409,33.870134118705174,3,2.127872514353953,2.4619351375873446,1.5918639501642728,2.398574472127822,2.7195163931283317
1422358564256,25.969799461991112,30.96686864562641,34.216449749436194,1,3.2495811038097884,3.753001155529829,3.735190538980183,4.211888731104867,4.853580960486415
1422358562352,30.261447117617806,30.494977945451716,34.284870101304215,5,4.068862335555541,6.666657565438307,4.499296006470665,4.355206217497984,3.789892155852502
1422358629512,30.494977945451716,31.640994450161436,34.46788340357311,2,2.4386831404162264,2.826888953411676,2.8013193002777435,3.4449989500451057,3.2939250672456333
1422358561960,29.561577367896128,32.53179320141067,34.528887982940645,4,3.0176596123075354,3.724781832828691,2.3985879054245776,1.9970947815299753,3.030251695267044
1422358561624,30.295040180601863,34.284870101304215,36.26338234349661,5,2.0526872753719383,3.0627708532307136,2.8134271678992055,3.275538942688625,1.9785122421923946
1422358629008,30.39702221596241,36.26338234349661,37.170290348934564,5,2.0644717143912947,3.445378119439723,1.708828289642001,0.7493055957025515,0.9069080054379589
1422358564816,34.22636873487029,42.948422202263124,44.49161269675458,5,2.266657214606301,0.7626402863385847,1.3574765538038756,1.5858645610594992,1.5431904944914574
1422357958608,33.31567425369333,42.948422202263124,44.68210992647366,4,2.845783166161146,2.5820294646280373,3.768117334638158,1.733687724210535,3.267499679582978
1422358562800,33.54423930661423,42.948422202263124,45.0746436690987,2,3.479477367866787,2.126221466835576,3.6654516710334573,3.1183709076998616,5.11717152520649
1422358564424,34.23763979509579,42.948422202263124,45.84831701543382,3,3.693887066284941,4.293007860348322,2.899894813170695,4.514409348275862,3.127346670923916
1422357957768,35.35866214755419,44.68210992647366,46.46859454147951,4,4.204861313017412,2.8482477574902645,3.228449679109692,1.7864846150058513,2.5666293363893202
1422358563864,35.589101433367375,42.948422202263124,46.76800059536359,1,3.8195783931004637,3.1566381650027338,3.384189402834839,3.217294410633446,4.910758301013421
