now,global,user_1,user_2,user_3,user_4,user_5
3.2376350235551126,0,0,0,0,0,0
3.2376350235551126,1,0,0,0,0,0
3.2376350235551126,1,0,0,0,0,0
10.882386541634938,1,0,0,0,0,0
10.882386541634938,2,0,0,0,0,0
10.882386541634938,2,0,0,0,0,0
20.56139275867704,2,0,0,0,0,0
20.56139275867704,3,0,0,0,0,0
20.56139275867704,3,0,0,0,0,0
28.88262348414705,3,0,0,0,0,0
28.88262348414705,4,0,0,0,0,0
28.88262348414705,4,0,0,0,0,0
34.00417572448887,4,0,0,0,0,0
34.00417572448887,5,0,0,0,0,0
34.00417572448887,5,0,0,0,0,0
39.303561017749246,5,0,0,0,0,0
39.303561017749246,6,0,0,0,0,0
39.303561017749246,6,0,0,0,0,0
41.1912328456326,6,0,0,0,0,0
41.1912328456326,7,0,0,0,0,0
41.1912328456326,7,0,0,0,0,0
46.30661586705769,7,0,0,0,0,0
46.30661586705769,8,0,0,0,0,0
46.30661586705769,8,0,0,0,0,0
46.71629002114113,8,0,0,0,0,0
46.71629002114113,9,0,0,0,0,0
46.71629002114113,9,0,0,0,0,0
46.829230073818394,9,0,0,0,0,0
46.829230073818394,10,0,0,0,0,0
46.829230073818394,5,1,1,1,1,1
47.2774050581874,5,1,1,1,1,1
47.2774050581874,6,1,1,1,1,1
47.2774050581874,6,1,1,1,1,1
48.03650945208299,6,1,1,1,1,1
48.03650945208299,6,1,1,1,1,0
48.03650945208299,6,1,1,1,1,0
49.152345887081765,6,1,1,1,1,0
49.152345887081765,6,0,1,1,1,0
49.152345887081765,6,0,1,1,1,0
49.777978362336654,6,0,1,1,1,0
49.777978362336654,6,0,0,1,1,0
49.777978362336654,6,0,0,1,1,0
49.95064007228629,6,0,0,1,1,0
49.95064007228629,6,0,0,1,0,0
49.95064007228629,6,0,0,1,0,0
50.231091761992396,6,0,0,1,0,0
50.231091761992396,6,0,0,0,0,0
50.231091761992396,6,0,0,0,0,0
57.873285239269364,6,0,0,0,0,0
57.873285239269364,7,0,0,0,0,0
57.873285239269364,7,0,0,0,0,0
63.834219659996805,7,0,0,0,0,0
63.834219659996805,8,0,0,0,0,0
63.834219659996805,8,0,0,0,0,0
72.70936437818855,8,0,0,0,0,0
72.70936437818855,9,0,0,0,0,0
72.70936437818855,9,0,0,0,0,0
75.72329183985036,9,0,0,0,0,0
75.72329183985036,10,0,0,0,0,0
75.72329183985036,5,1,1,1,1,1
77.29395678695842,5,1,1,1,1,1
77.29395678695842,5,1,1,1,0,1
77.29395678695842,5,1,1,1,0,1
77.3707820879616,5,1,1,1,0,1
77.3707820879616,5,1,0,1,0,1
77.3707820879616,5,1,0,1,0,1
77.53422956552585,5,1,0,1,0,1
77.53422956552585,5,0,0,1,0,1
77.53422956552585,5,0,0,1,0,1
78.16430566597198,5,0,0,1,0,1
78.16430566597198,5,0,0,1,0,0
78.16430566597198,5,0,0,1,0,0
79.57380907865996,5,0,0,1,0,0
79.57380907865996,5,0,0,0,0,0
79.57380907865996,5,0,0,0,0,0
89.87139149167632,5,0,0,0,0,0
89.87139149167632,6,0,0,0,0,0
89.87139149167632,6,0,0,0,0,0
95.0458615102848,6,0,0,0,0,0
95.0458615102848,7,0,0,0,0,0
95.0458615102848,7,0,0,0,0,0
105.63700403663528,7,0,0,0,0,0
105.63700403663528,8,0,0,0,0,0
105.63700403663528,8,0,0,0,0,0
108.52560264126272,8,0,0,0,0,0
108.52560264126272,9,0,0,0,0,0
108.52560264126272,9,0,0,0,0,0
122.57617552743056,9,0,0,0,0,0
122.57617552743056,10,0,0,0,0,0
122.57617552743056,5,1,1,1,1,1
124.32338668954537,5,1,1,1,1,1
124.32338668954537,5,1,1,1,1,0
124.32338668954537,5,1,1,1,1,0
124.84507099681389,5,1,1,1,1,0
124.84507099681389,5,1,1,0,1,0
124.84507099681389,5,1,1,0,1,0
124.93968393049435,5,1,1,0,1,0
124.93968393049435,5,1,0,0,1,0
124.93968393049435,5,1,0,0,1,0
125.09376273956353,5,1,0,0,1,0
125.09376273956353,6,1,0,0,1,0
125.09376273956353,6,1,0,0,1,0
126.16488105014587,6,1,0,0,1,0
126.16488105014587,6,0,0,0,1,0
126.16488105014587,6,0,0,0,1,0
126.62342559613009,6,0,0,0,1,0
126.62342559613009,7,0,0,0,1,0
126.62342559613009,7,0,0,0,1,0
126.87833075885045,7,0,0,0,1,0
126.87833075885045,7,0,0,0,0,0
126.87833075885045,7,0,0,0,0,0
129.84899730995556,7,0,0,0,0,0
129.84899730995556,8,0,0,0,0,0
129.84899730995556,8,0,0,0,0,0
134.24471563055664,8,0,0,0,0,0
134.24471563055664,9,0,0,0,0,0
134.24471563055664,9,0,0,0,0,0
143.0690025432892,9,0,0,0,0,0
143.0690025432892,10,0,0,0,0,0
143.0690025432892,5,1,1,1,1,1
143.71780726641484,5,1,1,1,1,1
143.71780726641484,5,1,1,1,0,1
143.71780726641484,5,1,1,1,0,1
144.2150190479989,5,1,1,1,0,1
144.2150190479989,5,1,0,1,0,1
144.2150190479989,5,1,0,1,0,1
145.1412734006042,5,1,0,1,0,1
145.1412734006042,5,1,0,1,0,0
145.1412734006042,5,1,0,1,0,0
145.80184903126442,5,1,0,1,0,0
145.80184903126442,5,1,0,0,0,0
145.80184903126442,5,1,0,0,0,0
145.9319305607142,5,1,0,0,0,0
145.9319305607142,5,0,0,0,0,0
145.9319305607142,5,0,0,0,0,0
147.80788683948063,5,0,0,0,0,0
147.80788683948063,6,0,0,0,0,0
147.80788683948063,6,0,0,0,0,0
151.30723558808901,6,0,0,0,0,0
151.30723558808901,7,0,0,0,0,0
151.30723558808901,7,0,0,0,0,0
151.4752009030093,7,0,0,0,0,0
151.4752009030093,8,0,0,0,0,0
151.4752009030093,8,0,0,0,0,0
151.98511107981201,8,0,0,0,0,0
151.98511107981201,9,0,0,0,0,0
151.98511107981201,9,0,0,0,0,0
152.47488972725856,9,0,0,0,0,0
152.47488972725856,10,0,0,0,0,0
152.47488972725856,5,1,1,1,1,1
153.8466013508804,5,1,1,1,1,1
153.8466013508804,5,1,0,1,1,1
153.8466013508804,5,1,0,1,1,1
154.25818195034773,5,1,0,1,1,1
154.25818195034773,5,1,0,0,1,1
154.25818195034773,5,1,0,0,1,1
154.39024376652242,5,1,0,0,1,1
154.39024376652242,5,1,0,0,0,1
154.39024376652242,5,1,0,0,0,1
155.72447083106834,5,1,0,0,0,1
155.72447083106834,5,0,0,0,0,1
155.72447083106834,5,0,0,0,0,1
156.26478188311106,5,0,0,0,0,1
156.26478188311106,5,0,0,0,0,0
156.26478188311106,5,0,0,0,0,0
166.57837126846664,5,0,0,0,0,0
166.57837126846664,6,0,0,0,0,0
166.57837126846664,6,0,0,0,0,0
167.72119653307115,6,0,0,0,0,0
167.72119653307115,7,0,0,0,0,0
167.72119653307115,7,0,0,0,0,0
171.13184367435147,7,0,0,0,0,0
171.13184367435147,8,0,0,0,0,0
171.13184367435147,8,0,0,0,0,0
171.18819897547894,8,0,0,0,0,0
171.18819897547894,9,0,0,0,0,0
171.18819897547894,9,0,0,0,0,0
176.79331073777098,9,0,0,0,0,0
176.79331073777098,10,0,0,0,0,0
176.79331073777098,5,1,1,1,1,1
177.70021874320895,5,1,1,1,1,1
177.70021874320895,5,1,1,1,1,0
177.70021874320895,5,1,1,1,1,0
177.94550716683688,5,1,1,1,1,0
177.94550716683688,6,1,1,1,1,0
177.94550716683688,6,1,1,1,1,0
178.38517468793526,6,1,1,1,1,0
178.38517468793526,6,1,1,0,1,0
178.38517468793526,6,1,1,0,1,0
178.52699846198152,6,1,1,0,1,0
178.52699846198152,6,1,1,0,0,0
178.52699846198152,6,1,1,0,0,0
178.84599801314292,6,1,1,0,0,0
178.84599801314292,6,0,1,0,0,0
178.84599801314292,6,0,1,0,0,0
178.91953220460655,6,0,1,0,0,0
178.91953220460655,6,0,0,0,0,0
178.91953220460655,6,0,0,0,0,0
199.57000055134688,6,0,0,0,0,0
199.57000055134688,7,0,0,0,0,0
199.57000055134688,7,0,0,0,0,0
199.63569125104604,7,0,0,0,0,0
199.63569125104604,8,0,0,0,0,0
199.63569125104604,8,0,0,0,0,0
208.45766025099724,8,0,0,0,0,0
208.45766025099724,9,0,0,0,0,0
208.45766025099724,9,0,0,0,0,0
214.74211101131561,9,0,0,0,0,0
214.74211101131561,10,0,0,0,0,0
214.74211101131561,5,1,1,1,1,1
215.5047512976542,5,1,1,1,1,1
215.5047512976542,5,1,0,1,1,1
215.5047512976542,5,1,0,1,1,1
216.73920579284558,5,1,0,1,1,1
216.73920579284558,5,1,0,1,0,1
216.73920579284558,5,1,0,1,0,1
217.18079415173185,5,1,0,1,0,1
217.18079415173185,5,0,0,1,0,1
217.18079415173185,5,0,0,1,0,1
217.30874034770494,5,0,0,1,0,1
217.30874034770494,5,0,0,1,0,0
217.30874034770494,5,0,0,1,0,0
217.64200582448632,5,0,0,1,0,0
217.64200582448632,5,0,0,0,0,0
217.64200582448632,5,0,0,0,0,0
224.63425313216078,5,0,0,0,0,0
224.63425313216078,6,0,0,0,0,0
224.63425313216078,6,0,0,0,0,0
225.3396639752004,6,0,0,0,0,0
225.3396639752004,7,0,0,0,0,0
225.3396639752004,7,0,0,0,0,0
226.14915592839006,7,0,0,0,0,0
226.14915592839006,8,0,0,0,0,0
226.14915592839006,8,0,0,0,0,0
231.60396385925242,8,0,0,0,0,0
231.60396385925242,9,0,0,0,0,0
231.60396385925242,9,0,0,0,0,0
232.99142692260395,9,0,0,0,0,0
232.99142692260395,10,0,0,0,0,0
232.99142692260395,5,1,1,1,1,1
234.0315640545118,5,1,1,1,1,1
234.0315640545118,5,1,1,0,1,1
234.0315640545118,5,1,1,0,1,1
234.25283491521859,5,1,1,0,1,1
234.25283491521859,6,1,1,0,1,1
234.25283491521859,6,1,1,0,1,1
234.7018397236074,6,1,1,0,1,1
234.7018397236074,6,0,1,0,1,1
234.7018397236074,6,0,1,0,1,1
235.91839075567646,6,0,1,0,1,1
235.91839075567646,6,0,1,0,0,1
235.91839075567646,6,0,1,0,0,1
236.14806508760668,6,0,1,0,0,1
236.14806508760668,6,0,0,0,0,1
236.14806508760668,6,0,0,0,0,1
236.6570377958811,6,0,0,0,0,1
236.6570377958811,6,0,0,0,0,0
236.6570377958811,6,0,0,0,0,0
