now,global,user_1,user_2,user_3,user_4,user_5
0.6475270047110225,0,0,0,0,0,0
0.6475270047110225,1,0,0,0,0,0
0.6475270047110225,0,0,0,0,0,1
1.854806382975617,0,0,0,0,0,1
1.854806382975617,0,0,0,0,0,0
1.854806382975617,0,0,0,0,0,0
2.1764773083269877,0,0,0,0,0,0
2.1764773083269877,1,0,0,0,0,0
2.1764773083269877,0,0,0,0,0,1
4.112278551735408,0,0,0,0,0,1
4.112278551735408,1,0,0,0,0,1
4.112278551735408,0,0,0,0,1,1
4.850914206889829,0,0,0,0,1,1
4.850914206889829,0,0,0,0,1,0
4.850914206889829,0,0,0,0,1,0
5.77652469682941,0,0,0,0,1,0
5.77652469682941,1,0,0,0,1,0
5.77652469682941,0,1,0,0,1,0
6.800835144897773,0,1,0,0,1,0
6.800835144897773,1,1,0,0,1,0
6.800835144897773,0,1,1,0,1,0
7.233688550203307,0,1,1,0,1,0
7.233688550203307,0,1,1,0,0,0
7.233688550203307,0,1,1,0,0,0
7.8607122035498485,0,1,1,0,0,0
7.8607122035498485,1,1,1,0,0,0
7.8607122035498485,0,1,1,0,1,0
8.099640510092778,0,1,1,0,1,0
8.099640510092778,0,0,1,0,1,0
8.099640510092778,0,0,1,0,1,0
8.238246569126519,0,0,1,0,1,0
8.238246569126519,1,0,1,0,1,0
8.238246569126519,0,1,1,0,1,0
9.261323173411537,0,1,1,0,1,0
9.261323173411537,1,1,1,0,1,0
9.261323173411537,0,1,1,0,1,1
9.343258004228225,0,1,1,0,1,1
9.343258004228225,1,1,1,0,1,1
9.343258004228225,0,1,1,1,1,1
9.365846014763678,0,1,1,1,1,1
9.365846014763678,1,1,1,1,1,1
9.365846014763678,0,1,1,1,2,1
9.431377150657905,0,1,1,1,2,1
9.431377150657905,0,1,1,1,1,1
9.431377150657905,0,1,1,1,1,1
9.45548101163748,0,1,1,1,1,1
9.45548101163748,1,1,1,1,1,1
9.45548101163748,0,1,2,1,1,1
9.749583433416037,0,1,2,1,1,1
9.749583433416037,0,1,1,1,1,1
9.749583433416037,0,1,1,1,1,1
10.049184294802004,0,1,1,1,1,1
10.049184294802004,0,0,1,1,1,1
10.049184294802004,0,0,1,1,1,1
11.397073681527274,0,0,1,1,1,1
11.397073681527274,0,0,0,1,1,1
11.397073681527274,0,0,0,1,1,1
11.574657047853872,0,0,0,1,1,1
11.574657047853872,1,0,0,1,1,1
11.574657047853872,0,1,0,1,1,1
11.702336999533154,0,1,0,1,1,1
11.702336999533154,0,1,0,1,1,0
11.702336999533154,0,1,0,1,1,0
12.017392767181551,0,1,0,1,1,0
12.017392767181551,0,1,0,1,0,0
12.017392767181551,0,1,0,1,0,0
12.227579523696313,0,1,0,1,0,0
12.227579523696313,0,1,0,0,0,0
12.227579523696313,0,1,0,0,0,0
12.766843931999361,0,1,0,0,0,0
12.766843931999361,1,1,0,0,0,0
12.766843931999361,0,1,1,0,0,0
14.437585065278872,0,1,1,0,0,0
14.437585065278872,0,0,1,0,0,0
14.437585065278872,0,0,1,0,0,0
14.541872875637711,0,0,1,0,0,0
14.541872875637711,1,0,1,0,0,0
14.541872875637711,0,0,1,1,0,0
15.144658367970074,0,0,1,1,0,0
15.144658367970074,1,0,1,1,0,0
15.144658367970074,0,1,1,1,0,0
16.24685491786049,0,1,1,1,0,0
16.24685491786049,0,1,0,1,0,0
16.24685491786049,0,1,0,1,0,0
16.810768345021028,0,1,0,1,0,0
16.810768345021028,0,1,0,0,0,0
16.810768345021028,0,1,0,0,0,0
17.974278298335268,0,1,0,0,0,0
17.974278298335268,1,1,0,0,0,0
17.974278298335268,0,1,0,1,0,0
18.73336389068537,0,1,0,1,0,0
18.73336389068537,0,0,0,1,0,0
18.73336389068537,0,0,0,1,0,0
19.00917230205696,0,0,0,1,0,0
19.00917230205696,1,0,0,1,0,0
19.00917230205696,0,0,0,1,1,0
20.707124786310484,0,0,0,1,1,0
20.707124786310484,0,0,0,0,1,0
20.707124786310484,0,0,0,0,1,0
21.127400807327056,0,0,0,0,1,0
21.127400807327056,1,0,0,0,1,0
21.127400807327056,0,1,0,0,1,0
21.705120528252547,0,1,0,0,1,0
21.705120528252547,1,1,0,0,1,0
21.705120528252547,0,1,0,0,1,1
21.911569607611398,0,1,0,0,1,1
21.911569607611398,0,0,0,0,1,1
21.911569607611398,0,0,0,0,1,1
23.31132753347685,0,0,0,0,1,1
23.31132753347685,0,0,0,0,0,1
23.31132753347685,0,0,0,0,0,1
23.777391385567554,0,0,0,0,0,1
23.777391385567554,0,0,0,0,0,0
23.777391385567554,0,0,0,0,0,0
24.515235105486113,0,0,0,0,0,0
24.515235105486113,1,0,0,0,0,0
24.515235105486113,0,0,0,0,1,0
25.018752547912708,0,0,0,0,1,0
25.018752547912708,1,0,0,0,1,0
25.018752547912708,0,0,1,0,1,0
25.32468511922602,0,0,1,0,1,0
25.32468511922602,1,0,1,0,1,0
25.32468511922602,0,0,1,1,1,0
25.969799461991112,0,0,1,1,1,0
25.969799461991112,1,0,1,1,1,0
25.969799461991112,0,1,1,1,1,0
26.39046417153457,0,1,1,1,1,0
26.39046417153457,0,1,0,1,1,0
26.39046417153457,0,1,0,1,1,0
26.430589144749984,0,1,0,1,1,0
26.430589144749984,0,1,0,1,0,0
26.430589144749984,0,1,0,1,0,0
26.848943126111326,0,1,0,1,0,0
26.848943126111326,1,1,0,1,0,0
